1,1,122.76,333.46,135.61,59.34000000000003,1,1,1.0
1,2,728.02,268.51,76.37,37.889999999999986,1,1,1.0
1,3,208.41,252.09,94.92999999999998,39.33000000000001,1,1,1.0
2,1,102.3,337.38,133.58999999999997,60.30000000000001,1,1,1.0
2,2,715.29,270.17,76.49000000000001,38.5,1,1,1.0
2,3,208.41,252.09,94.92999999999998,39.359999999999985,1,1,1.0
3,1,81.84,341.31,131.57,61.25999999999999,1,1,1.0
3,2,702.57,271.84,76.58999999999992,39.09000000000003,1,1,1.0
3,3,208.41,252.09,94.92999999999998,39.400000000000006,1,1,1.0
4,1,61.38,345.24,129.56,62.20999999999998,1,1,1.0
4,2,689.84,273.5,76.70999999999992,39.69999999999999,1,1,1.0
4,3,208.41,252.09,94.92999999999998,39.42999999999998,1,1,1.0
5,1,40.92,349.16,127.54,63.16999999999996,1,1,1.0
5,2,677.11,275.17,76.81999999999994,40.30000000000001,1,1,1.0
5,3,208.41,252.09,94.92999999999998,39.46000000000001,1,1,1.0
6,1,20.46,353.09,125.51999999999998,64.13000000000005,1,1,1.0
6,2,664.38,276.83,76.94000000000005,40.900000000000034,1,1,1.0
6,3,208.41,252.09,94.92999999999998,39.49999999999997,1,1,1.0
7,1,0.0,357.01,123.5,65.09000000000003,1,1,1.0
7,2,651.65,278.5,77.05000000000007,41.5,1,1,1.0
7,3,208.41,252.09,94.92999999999998,39.53,1,1,1.0
8,1,0.0,357.01,99.0,65.09000000000003,1,1,1.0
8,2,637.14,280.4,77.99000000000001,42.23000000000002,1,1,1.0
8,3,208.41,252.09,94.92999999999998,39.559999999999974,1,1,1.0
9,1,0.0,357.01,74.5,65.09000000000003,1,1,1.0
9,2,622.62,282.31,78.95000000000005,42.95999999999998,1,1,1.0
9,3,208.41,252.09,94.92999999999998,39.59,1,1,1.0
10,1,0.0,357.01,50.0,65.09000000000003,1,1,1.0
10,2,608.11,284.21,79.88999999999999,43.69,1,1,1.0
10,3,208.41,252.09,94.92999999999998,39.630000000000024,1,1,1.0
11,1,0.0,357.01,50.0,65.09000000000003,1,1,1.0
11,2,592.41,286.35,80.94000000000005,43.69,1,1,1.0
11,3,208.41,252.09,94.92999999999998,39.66,1,1,1.0
12,2,576.71,288.49,81.99000000000001,43.69,1,1,1.0
12,3,208.41,252.09,94.92999999999998,39.68999999999997,1,1,1.0
13,2,560.05,290.51,83.90000000000009,44.170000000000016,1,1,1.0
13,3,208.41,252.09,94.92999999999998,39.72999999999999,1,1,1.0
14,2,543.4,292.53,85.80000000000007,44.650000000000034,1,1,1.0
14,3,208.41,252.09,94.92999999999998,39.76000000000002,1,1,1.0
15,2,526.74,294.55,87.71000000000004,45.129999999999995,1,1,1.0
15,3,208.41,252.09,94.92999999999998,39.78999999999999,1,1,1.0
16,2,510.09,296.56,89.61000000000007,45.610000000000014,1,1,1.0
16,3,208.41,252.09,94.92999999999998,39.83000000000001,1,1,1.0
17,2,493.43,298.58,91.52000000000004,46.09000000000003,1,1,1.0
17,3,208.41,252.09,94.92999999999998,39.859999999999985,1,1,1.0
18,2,476.78,300.6,93.42000000000007,46.56999999999999,1,1,1.0
18,3,208.41,252.09,94.92999999999998,39.890000000000015,1,1,1.0
19,2,458.22,303.53,95.31999999999994,47.610000000000014,1,1,1.0
19,3,208.41,252.09,94.92999999999998,39.92999999999998,1,1,1.0
20,2,439.67,306.47,97.21999999999997,48.639999999999986,1,1,1.0
20,3,208.41,252.09,94.92999999999998,39.96000000000001,1,1,1.0
21,2,421.11,309.4,99.12,49.68000000000001,1,1,1.0
21,3,208.41,252.09,94.92999999999998,39.98999999999998,1,1,1.0
22,2,402.55,312.34,101.02999999999997,50.710000000000036,1,1,1.0
22,3,208.41,252.09,94.92999999999998,40.03,1,1,1.0
23,2,383.99,315.27,102.93,51.75,1,1,1.0
23,3,208.41,252.09,94.92999999999998,40.059999999999974,1,1,1.0
24,2,365.43,318.21,104.83999999999997,52.78000000000003,1,1,1.0
24,3,208.41,252.09,94.92999999999998,40.09,1,1,1.0
25,2,346.88,321.14,106.73000000000002,53.81999999999999,1,1,1.0
25,3,208.41,252.09,94.92999999999998,40.130000000000024,1,1,1.0
26,2,328.32,324.07,108.63999999999999,54.860000000000014,1,1,1.0
26,3,208.41,252.09,94.92999999999998,40.16,1,1,1.0
27,2,309.76,327.01,110.54000000000002,55.889999999999986,1,1,1.0
27,3,208.41,252.09,94.92999999999998,40.18999999999997,1,1,1.0
28,2,287.28,331.05,113.99000000000001,56.849999999999966,1,1,1.0
28,3,208.41,252.09,94.92999999999998,40.22999999999999,1,1,1.0
29,2,264.8,335.1,117.43,57.799999999999955,1,1,1.0
29,3,208.41,252.09,94.92999999999998,40.26000000000002,1,1,1.0
30,2,242.31,339.14,120.88999999999999,58.75999999999999,1,1,1.0
30,3,208.41,252.09,94.92999999999998,40.28999999999999,1,1,1.0
31,2,219.83,343.19,124.34,59.70999999999998,1,1,1.0
31,3,208.41,252.09,94.92999999999998,40.33000000000001,1,1,1.0
32,2,197.35,347.23,127.78,60.66999999999996,1,1,1.0
32,3,208.41,252.09,94.92999999999998,40.359999999999985,1,1,1.0
33,2,174.86,351.28,131.24,61.620000000000005,1,1,1.0
33,3,208.41,252.09,94.92999999999998,40.390000000000015,1,1,1.0
34,2,149.88,355.56,133.89,63.55000000000001,1,1,1.0
34,3,208.41,252.09,94.92999999999998,40.41999999999999,1,1,1.0
35,2,124.9,359.84,136.54,65.49000000000001,1,1,1.0
35,3,208.41,252.09,94.92999999999998,40.46000000000001,1,1,1.0
36,2,99.92,364.12,139.19,67.42000000000002,1,1,1.0
36,3,208.41,252.09,94.92999999999998,40.48999999999998,1,1,1.0
37,2,74.94,368.41,141.85,69.34999999999997,1,1,1.0
37,3,208.41,252.09,94.92999999999998,40.52000000000001,1,1,1.0
38,2,49.96,372.69,144.5,71.28000000000003,1,1,1.0
38,3,208.41,252.09,94.92999999999998,40.559999999999974,1,1,1.0
39,2,24.98,376.97,147.15,73.21999999999997,1,1,1.0
39,3,208.41,252.09,94.92999999999998,40.59,1,1,1.0
40,2,0.0,381.25,149.8,75.14999999999998,1,1,1.0
40,3,208.41,252.09,94.92999999999998,40.619999999999976,1,1,1.0
41,2,0.0,385.06,125.53,75.14999999999998,1,1,1.0
41,3,208.41,252.09,94.92999999999998,40.66,1,1,1.0
42,2,0.0,388.87,101.27,75.13999999999999,1,1,1.0
42,3,208.41,252.09,94.92999999999998,40.68999999999997,1,1,1.0
43,2,0.0,392.67,77.0,75.14999999999998,1,1,1.0
43,3,208.41,252.09,94.92999999999998,40.72,1,1,1.0
44,2,0.0,392.67,49.9,75.14999999999998,1,1,1.0
44,3,208.41,252.09,94.92999999999998,40.76000000000002,1,1,1.0
45,2,0.0,392.67,22.8,75.14999999999998,1,1,1.0
45,3,208.41,252.09,94.92999999999998,40.78999999999999,1,1,1.0
46,3,208.41,252.09,94.92999999999998,40.82000000000002,1,1,1.0
47,3,208.41,252.09,94.92999999999998,40.859999999999985,1,1,1.0
48,3,208.41,252.09,94.92999999999998,40.890000000000015,1,1,1.0
49,3,208.41,252.09,94.92999999999998,40.91999999999999,1,1,1.0
50,3,208.41,252.09,94.92999999999998,40.96000000000001,1,1,1.0
51,3,208.41,252.09,94.92999999999998,40.98999999999998,1,1,1.0
52,3,208.41,252.09,94.92999999999998,41.02000000000001,1,1,1.0
53,3,208.41,252.09,94.92999999999998,41.059999999999974,1,1,1.0
54,3,208.41,252.09,94.92999999999998,41.09,1,1,1.0
55,3,208.41,252.09,94.92999999999998,41.119999999999976,1,1,1.0
56,3,208.41,252.09,94.92999999999998,41.16,1,1,1.0
57,3,208.41,252.09,94.92999999999998,41.18999999999997,1,1,1.0
58,3,208.41,252.09,94.92999999999998,41.22,1,1,1.0
